Time(10ms),Amplitude(mV)
46689,0.005187988
46690,0.010528564
46691,0.001068115
46692,0.005493164
46693,0.007629395
46694,0.010681152
46695,0.010986328
46696,0.015869141
46697,0.013275146
46698,0.015563965
46699,0.017852783
46700,0.018157959
46701,0.015411377
46702,0.020599365
46703,0.020446777
46704,0.013275146
46705,0.008087158
46706,0.011291504
46707,0.019989014
46708,0.052490234
46709,0.051269531
46710,0.05645752
46711,0.044555664
46712,0.001068115
46713,-0.016326904
46714,-0.006408691
46715,-0.00579834
46716,-0.013885498
46717,-0.016174316
46718,-0.016326904
46719,-0.01663208
46720,-0.014038086
46721,-0.006561279
46722,-0.003967285
46723,-0.003967285
46724,-0.043945313
46725,-0.066986084
46726,0.052490234
46727,0.464630127
46728,1.106567383
46729,0.599822998
46730,-0.117645264
46731,-0.448913574
46732,-0.406341553
46733,-0.240936279
46734,-0.133666992
46735,-0.091400146
46736,-0.067749023
46737,-0.054779053
46738,-0.042572021
46739,-0.030670166
46740,-0.023651123
46741,-0.013885498
46742,-0.004119873
46743,0.00793457
46744,0.012817383
46745,0.018157959
46746,0.027313232
46747,0.035247803
46748,0.049438477
46749,0.066223145
46750,0.084228516
46751,0.108947754
46752,0.128479004
46753,0.145568848
46754,0.155487061
46755,0.157470703
46756,0.150299072
46757,0.119781494
46758,0.064086914
46759,-0.01083374
46760,-0.088348389
46761,-0.143432617
46762,-0.185852051
46763,-0.202026367
46764,-0.20690918
46765,-0.199737549
46766,-0.186462402
46767,-0.169525146
46768,-0.152282715
46769,-0.13168335
46770,-0.111236572
46771,-0.093688965
46772,-0.079040527
46773,-0.071868896
46774,-0.060272217
46775,-0.050506592
46776,-0.045928955
46777,-0.040130615
46778,-0.033569336
46779,-0.03112793
46780,-0.031280518
46781,-0.028533936
46782,-0.029296875
46783,-0.030975342
46784,-0.030975342
46785,-0.028839111
46786,-0.026092529
46787,-0.026245117
46788,-0.023651123
46789,-0.021209717
46790,-0.018768311
46791,-0.016174316
46792,-0.016326904
46793,-0.01373291
46794,-0.011444092
46795,-0.006561279
46796,-0.004577637
46797,-0.004119873
46798,-0.000762939
46799,0.00579834
46800,0.005645752
46801,0.005950928
46802,0.00579834
46803,0.008239746
46804,0.013122559
46805,0.01083374
46806,0.010528564
46807,0.010528564
46808,0.012969971
46809,0.015716553
46810,0.018157959
46811,0.015716553
46812,0.016021729
46813,0.013122559
46814,0.015563965
46815,0.018005371
46816,0.027770996
46817,0.057220459
46818,0.066986084
46819,0.056915283
46820,0.068206787
46821,0.020294189
46822,-0.010986328
46823,-0.01663208
46824,-0.008850098
46825,-0.014648438
46826,-0.023345947
46827,-0.025939941
46828,-0.020294189
46829,-0.01373291
46830,-0.011291504
46831,-0.006561279
46832,-0.008544922
46833,-0.017089844
46834,-0.07232666
46835,-0.044555664
46836,0.182342529
46837,0.828399658
46838,1.011657715
46839,0.224456787
46840,-0.352783203
46841,-0.463409424
46842,-0.320281982
46843,-0.169677734
46844,-0.111999512
46845,-0.083007813
46846,-0.063018799
46847,-0.048522949
46848,-0.040435791
46849,-0.028533936
46850,-0.016174316
46851,-0.006256104
46852,0.001373291
46853,0.012664795
46854,0.020599365
46855,0.027618408
46856,0.035247803
46857,0.044250488
46858,0.057830811
46859,0.074615479
46860,0.09475708
46861,0.11505127
46862,0.139465332
46863,0.153198242
46864,0.16204834
46865,0.157165527
46866,0.142822266
46867,0.105285645
46868,0.039825439
46869,-0.037078857
46870,-0.106658936
46871,-0.15625
46872,-0.185852051
46873,-0.199584961
46874,-0.197753906
46875,-0.190124512
46876,-0.174255371
46877,-0.158081055
46878,-0.14175415
46879,-0.12298584
46880,-0.104522705
46881,-0.08972168
46882,-0.077667236
46883,-0.069274902
46884,-0.056610107
46885,-0.05065918
46886,-0.047302246
46887,-0.040893555
46888,-0.033111572
46889,-0.030975342
46890,-0.025634766
46891,-0.025634766
46892,-0.025939941
46893,-0.025939941
46894,-0.021362305
46895,-0.017700195
46896,-0.015869141
46897,-0.018310547
46898,-0.018768311
46899,-0.016326904
46900,-0.01373291
46901,-0.013580322
46902,-0.011749268
46903,-0.00793457
46904,-0.006408691
46905,-0.006103516
46906,-0.003967285
46907,0.000610352
46908,-0.001983643
46909,0.000762939
46910,0.000457764
46911,0.00289917
46912,0.005493164
46913,0.005645752
46914,0.005950928
46915,0.005645752
46916,0.010681152
46917,0.010986328
46918,0.013427734
46919,0.012969971
46920,0.015411377
46921,0.015411377
46922,0.015716553
46923,0.012817383
46924,0.015716553
46925,0.020446777
46926,0.029907227
46927,0.058746338
46928,0.060577393
46929,0.052947998
46930,0.062103271
46931,0.018157959
46932,-0.013275146
46933,-0.018463135
46934,-0.010986328
46935,-0.013580322
46936,-0.023651123
46937,-0.023498535
46938,-0.021057129
46939,-0.014038086
46940,-0.009002686
46941,-0.006561279
46942,-0.009002686
46943,-0.017242432
46944,-0.077209473
46945,-0.051574707
46946,0.181884766
46947,0.861053467
46948,0.985717773
46949,0.201416016
46950,-0.354919434
46951,-0.454559326
46952,-0.32119751
46953,-0.171661377
46954,-0.113372803
46955,-0.085144043
46956,-0.070037842
46957,-0.052185059
46958,-0.039825439
46959,-0.036010742
46960,-0.025939941
46961,-0.011444092
46962,-0.005493164
46963,0.000610352
46964,0.00793457
46965,0.016784668
46966,0.025634766
46967,0.034942627
46968,0.04699707
46969,0.062713623
46970,0.077819824
46971,0.096893311
46972,0.121612549
46973,0.137329102
46974,0.145263672
46975,0.140380859
46976,0.132904053
46977,0.102844238
46978,0.037994385
46979,-0.03616333
46980,-0.103759766
46981,-0.152130127
46982,-0.178833008
46983,-0.187683105
46984,-0.185241699
46985,-0.175476074
46986,-0.15625
46987,-0.147399902
46988,-0.127563477
46989,-0.111999512
46990,-0.098266602
46991,-0.085144043
46992,-0.071716309
46993,-0.062713623
46994,-0.052947998
46995,-0.046081543
46996,-0.039672852
46997,-0.033721924
46998,-0.028839111
46999,-0.03112793
47000,-0.025939941
47001,-0.025939941
47002,-0.028381348
47003,-0.030670166
47004,-0.02746582
47005,-0.023803711
47006,-0.025939941
47007,-0.023193359
47008,-0.016326904
47009,-0.01373291
47010,-0.013580322
47011,-0.011138916
47012,-0.011444092
47013,-0.009002686
47014,-0.006408691
47015,-0.003814697
47016,-0.001373291
47017,-0.001678467
47018,0.003204346
47019,0.000915527
47020,0.000762939
47021,0.005187988
47022,0.00579834
47023,0.00793457
47024,0.010528564
47025,0.01083374
47026,0.01083374
47027,0.013122559
47028,0.015869141
47029,0.010528564
47030,0.011901855
47031,0.012969971
47032,0.013122559
47033,0.012969971
47034,0.013275146
47035,0.015716553
47036,0.020141602
47037,0.046691895
47038,0.056915283
47039,0.049438477
47040,0.055847168
47041,0.019226074
47042,-0.008544922
47043,-0.012054443
47044,-0.001525879
47045,-0.007629395
47046,-0.018310547
47047,-0.016174316
47048,-0.011444092
47049,-0.008850098
47050,-0.006408691
47051,-0.004119873
47052,-0.003967285
47053,-0.024871826
47054,-0.074768066
47055,-0.020904541
47056,0.244598389
47057,0.926513672
47058,0.789031982
47059,0.178985596
47060,-0.290679932
47061,-0.445404053
47062,-0.339050293
47063,-0.182037354
47064,-0.113220215
47065,-0.082397461
47066,-0.053253174
47067,-0.03692627
47068,-0.03326416
47069,-0.021057129
47070,-0.016326904
47071,-0.011138916
47072,-0.006713867
47073,0.000915527
47074,0.007629395
47075,0.015106201
47076,0.020294189
47077,0.032501221
47078,0.048370361
47079,0.061340332
47080,0.073852539
47081,0.094299316
47082,0.110931396
47083,0.116577148
47084,0.122833252
47085,0.118255615
47086,0.101013184
47087,0.076293945
47088,0.022125244
47089,-0.036621094
47090,-0.088043213
47091,-0.128479004
47092,-0.14831543
47093,-0.151062012
47094,-0.14831543
47095,-0.138702393
47096,-0.124053955
47097,-0.104827881
47098,-0.097045898
47099,-0.082244873
47100,-0.07019043
47101,-0.065155029
47102,-0.057983398
47103,-0.045776367
47104,-0.043182373
47105,-0.040740967
47106,-0.038452148
47107,-0.036010742
47108,-0.028381348
47109,-0.031280518
47110,-0.024261475
47111,-0.025787354
47112,-0.023651123
47113,-0.023651123
47114,-0.021057129
47115,-0.018310547
47116,-0.016326904
47117,-0.011291504
47118,-0.011291504
47119,-0.009002686
47120,-0.006256104
47121,-0.003967285
47122,-0.003967285
47123,-0.001678467
47124,-0.001373291
47125,-0.001525879
47126,-0.004119873
47127,0.000915527
47128,0.003509521
47129,0.005950928
47130,0.005645752
47131,0.005645752
47132,0.010681152
47133,0.008392334
47134,0.008544922
47135,0.016784668
47136,0.021057129
47137,0.029754639
47138,0.04699707
47139,0.042114258
47140,0.058898926
47141,0.031585693
47142,-0.003662109
47143,-0.018615723
47144,-0.003814697
47145,-0.003662109
47146,-0.016021729
47147,-0.016021729
47148,-0.016479492
47149,-0.01373291
47150,-0.009002686
47151,-0.000152588
47152,0.002288818
47153,0.000762939
47154,-0.050201416
47155,-0.049285889
47156,0.079650879
47157,0.526123047
47158,1.026306152
47159,0.502471924
47160,-0.067901611
47161,-0.400695801
47162,-0.399169922
47163,-0.24810791
47164,-0.133972168
47165,-0.089874268
47166,-0.063781738
47167,-0.049285889
47168,-0.03616333
47169,-0.026397705
47170,-0.016479492
47171,-0.006408691
47172,-0.001525879
47173,0.003356934
47174,0.010681152
47175,0.015106201
47176,0.025634766
47177,0.032806396
47178,0.042114258
47179,0.056762695
47180,0.070495605
47181,0.092315674
47182,0.10925293
47183,0.120239258
47184,0.127716064
47185,0.127868652
47186,0.12298584
47187,0.093688965
47188,0.044708252
47189,-0.018615723
47190,-0.08102417
47191,-0.126190186
47192,-0.155334473
47193,-0.170288086
47194,-0.165405273
47195,-0.158996582
47196,-0.146179199
47197,-0.13092041
47198,-0.114440918
47199,-0.099487305
47200,-0.087127686
47201,-0.076293945
47202,-0.065155029
47203,-0.060424805
47204,-0.049285889
47205,-0.044403076
47206,-0.038146973
47207,-0.035705566
47208,-0.033416748
47209,-0.033569336
47210,-0.030822754
47211,-0.028839111
47212,-0.028686523
47213,-0.026092529
47214,-0.023651123
47215,-0.023803711
47216,-0.028381348
47217,-0.026092529
47218,-0.021514893
47219,-0.019073486
47220,-0.013885498
47221,-0.009002686
47222,-0.006408691
47223,-0.003814697
47224,-0.003967285
47225,-0.001525879
47226,0.001068115
47227,0.003356934
47228,0.00579834
47229,0.010375977
47230,0.009002686
47231,0.01083374
47232,0.010681152
47233,0.010681152
47234,0.008087158
47235,0.008087158
47236,0.008392334
47237,0.01083374
47238,0.012817383
47239,0.019226074
47240,0.026855469
47241,0.054016113
47242,0.056762695
47243,0.05645752
47244,0.059204102
47245,0.01159668
47246,-0.018310547
47247,-0.021057129
47248,-0.004272461
47249,-0.01373291
47250,-0.023651123
47251,-0.023498535
47252,-0.023498535
47253,-0.016479492
47254,-0.011444092
47255,-0.006408691
47256,-0.005187988
47257,-0.012817383
47258,-0.066680908
47259,-0.030975342
47260,0.188598633
47261,0.81161499
47262,0.967254639
47263,0.238800049
47264,-0.29800415
47265,-0.452575684
47266,-0.338287354
47267,-0.17578125
47268,-0.102996826
47269,-0.074920654
47270,-0.058441162
47271,-0.043029785
47272,-0.03112793
47273,-0.019989014
47274,-0.009155273
47275,-0.001525879
47276,0.005950928
47277,0.013122559
47278,0.023040771
47279,0.029907227
47280,0.037689209
47281,0.048370361
47282,0.061645508
47283,0.076446533
47284,0.10055542
47285,0.121917725
47286,0.139770508
47287,0.149383545
47288,0.154571533
47289,0.149536133
47290,0.132904053
47291,0.089874268
47292,0.021972656
47293,-0.054016113
47294,-0.123901367
47295,-0.171356201
47296,-0.196990967
47297,-0.204772949
47298,-0.201873779
47299,-0.189971924
47300,-0.173797607
47301,-0.158233643
47302,-0.13961792
47303,-0.121612549
47304,-0.106811523
47305,-0.087585449
47306,-0.070343018
47307,-0.060424805
47308,-0.04776001
47309,-0.040740967
47310,-0.035705566
47311,-0.03326416
47312,-0.033416748
47313,-0.028381348
47314,-0.028381348
47315,-0.03036499
47316,-0.02822876
47317,-0.024871826
47318,-0.024719238
47319,-0.026092529
47320,-0.023498535
47321,-0.023803711
47322,-0.018768311
47323,-0.011444092
47324,-0.00869751
47325,-0.006408691
47326,-0.003967285
47327,-0.001525879
47328,0.000762939
47329,0.003204346
47330,0.001220703
47331,0.003509521
47332,0.005950928
47333,0.005950928
47334,0.005950928
47335,0.003204346
47336,0.003662109
47337,0.005645752
47338,0.005645752
47339,0.008239746
47340,0.008239746
47341,0.008087158
47342,0.010528564
47343,0.010375977
47344,0.008087158
47345,0.005645752
47346,0.008392334
47347,0.013122559
47348,0.010528564
47349,0.012969971
47350,0.012817383
47351,0.012817383
47352,0.013275146
47353,0.00793457
47354,0.008239746
47355,0.009307861
47356,0.014648438
47357,0.020599365
47358,0.043182373
47359,0.059356689
47360,0.049743652
47361,0.056915283
47362,0.019226074
47363,-0.017547607
47364,-0.021209717
47365,-0.009155273
47366,-0.013580322
47367,-0.023803711
47368,-0.031280518
47369,-0.025939941
47370,-0.021057129
47371,-0.017700195
47372,-0.011749268
47373,-0.006561279
47374,-0.006561279
47375,-0.043182373
47376,-0.067901611
47377,0.048217773
47378,0.464019775
47379,1.121826172
47380,0.596466064
47381,-0.147247314
47382,-0.463562012
47383,-0.396728516
47384,-0.22567749
47385,-0.127868652
47386,-0.092468262
47387,-0.070037842
47388,-0.055236816
47389,-0.041809082
47390,-0.029602051
47391,-0.018768311
47392,-0.009155273
47393,0.001678467
47394,0.010681152
47395,0.020599365
47396,0.027160645
47397,0.037536621
47398,0.044403076
47399,0.056304932
47400,0.072937012
47401,0.089874268
47402,0.110168457
47403,0.130004883
47404,0.146026611
47405,0.153961182
47406,0.159454346
47407,0.154571533
47408,0.129089355
47409,0.073242188
47410,-0.001525879
47411,-0.079956055
47412,-0.142211914
47413,-0.183868408
47414,-0.206451416
47415,-0.212249756
47416,-0.208129883
47417,-0.194702148
47418,-0.180358887
47419,-0.163421631
47420,-0.143432617
47421,-0.124359131
47422,-0.110168457
47423,-0.093078613
47424,-0.077667236
47425,-0.065307617
47426,-0.054016113
47427,-0.045623779
47428,-0.038146973
47429,-0.033721924
47430,-0.033416748
47431,-0.030822754
47432,-0.032958984
47433,-0.032043457
47434,-0.030670166
47435,-0.028839111
47436,-0.030975342
47437,-0.028381348
47438,-0.025787354
47439,-0.021514893
47440,-0.023803711
47441,-0.018615723
47442,-0.016479492
47443,-0.016174316
47444,-0.013885498
47445,-0.011291504
47446,-0.008544922
47447,-0.007324219
47448,-0.003967285
47449,-0.001525879
47450,0.00213623
47451,0.005340576
47452,0.005645752
47453,0.008392334
47454,0.008239746
47455,0.008087158
47456,0.010375977
47457,0.010223389
47458,0.010681152
47459,0.008239746
47460,0.00793457
47461,0.01083374
47462,0.01159668
47463,0.010528564
47464,0.008392334
47465,0.010681152
47466,0.01083374
47467,0.01083374
47468,0.010528564
47469,0.010681152
47470,0.013122559
47471,0.015411377
47472,0.01083374
47473,0.015258789
47474,0.015563965
47475,0.015411377
47476,0.015716553
47477,0.015869141
47478,0.015411377
47479,0.020446777
47480,0.035095215
47481,0.062866211
47482,0.052337646
47483,0.058898926
47484,0.043487549
47485,0.001068115
47486,-0.016479492
47487,-0.009155273
47488,-0.006561279
47489,-0.01373291
47490,-0.025939941
47491,-0.023498535
47492,-0.023651123
47493,-0.018768311
47494,-0.016479492
47495,-0.012664795
47496,-0.011444092
47497,-0.029754639
47498,-0.082244873
47499,-0.028533936
47500,0.274658203
47501,1.008605957
47502,0.846710205
47503,0.048675537
47504,-0.416717529
47505,-0.434570313
47506,-0.272521973
47507,-0.147247314
47508,-0.104522705
47509,-0.077514648
47510,-0.062866211
47511,-0.051879883
47512,-0.040740967
47513,-0.028533936
47514,-0.014801025
47515,-0.006408691
47516,-0.001678467
47517,0.009307861
47518,0.015411377
47519,0.027770996
47520,0.037689209
47521,0.048065186
47522,0.064086914
47523,0.083770752
47524,0.102996826
47525,0.122070313
47526,0.140228271
47527,0.152282715
47528,0.159759521
47529,0.157012939
47530,0.138702393
47531,0.095977783
47532,0.027313232
47533,-0.048675537
47534,-0.117797852
47535,-0.160369873
47536,-0.192260742
47537,-0.197143555
47538,-0.197143555
47539,-0.188751221
47540,-0.177764893
47541,-0.161590576
47542,-0.143585205
47543,-0.125427246
47544,-0.109558105
47545,-0.097198486
47546,-0.082397461
47547,-0.070495605
47548,-0.06149292
47549,-0.05569458
47550,-0.050354004
47551,-0.040435791
47552,-0.038604736
47553,-0.038146973
47554,-0.032348633
47555,-0.030822754
47556,-0.030975342
47557,-0.028533936
47558,-0.030822754
47559,-0.028686523
47560,-0.025939941
47561,-0.021209717
47562,-0.018463135
47563,-0.016326904
47564,-0.016174316
47565,-0.013885498
47566,-0.011291504
47567,-0.006408691
47568,-0.003967285
47569,0.000915527
47570,-0.001525879
47571,-0.000610352
47572,-0.001525879
47573,0.00289917
47574,0.005645752
47575,0.005645752
47576,0.012664795
47577,0.009765625
47578,0.005493164
47579,0.010528564
47580,0.010528564
47581,0.010375977
47582,0.010375977
47583,0.01083374
47584,0.015563965
47585,0.013427734
47586,0.010681152
47587,0.013122559
47588,0.010681152
47589,0.011138916
47590,0.010681152
47591,0.008239746
47592,0.008239746
47593,0.008239746
47594,0.008087158
47595,0.003204346
47596,0.003509521
47597,0.005950928
47598,0.008087158
47599,0.007781982
47600,0.013275146
47601,0.028839111
47602,0.051879883
47603,0.043029785
47604,0.053405762
47605,0.04119873
47606,0.001678467
47607,-0.019836426
47608,-0.014343262
47609,-0.006561279
47610,-0.016174316
47611,-0.025787354
47612,-0.023956299
47613,-0.021057129
47614,-0.018615723
47615,-0.018920898
47616,-0.011444092
47617,-0.010986328
47618,-0.057830811
47619,-0.081939697
47620,0.02532959
47621,0.452423096
47622,1.051330566
47623,0.579223633
47624,-0.030670166
47625,-0.400238037
47626,-0.42678833
47627,-0.279693604
47628,-0.152435303
47629,-0.098266602
47630,-0.071105957
47631,-0.057830811
47632,-0.045471191
47633,-0.035705566
47634,-0.028076172
47635,-0.020904541
47636,-0.011291504
47637,-0.005950928
47638,-0.001678467
47639,0.003051758
47640,0.014648438
47641,0.027160645
47642,0.032043457
47643,0.044708252
47644,0.061798096
47645,0.08102417
47646,0.101013184
47647,0.117034912
47648,0.127716064
47649,0.13671875
47650,0.130157471
47651,0.108947754
47652,0.07019043
47653,0.01159668
47654,-0.056762695
47655,-0.110473633
47656,-0.145721436
47657,-0.162811279
47658,-0.167999268
47659,-0.163879395
47660,-0.150756836
47661,-0.133972168
47662,-0.116119385
47663,-0.099639893
47664,-0.089416504
47665,-0.082244873
47666,-0.075073242
47667,-0.067749023
47668,-0.060424805
47669,-0.052947998
47670,-0.050506592
47671,-0.045471191
47672,-0.041656494
47673,-0.037841797
47674,-0.033416748
47675,-0.025939941
47676,-0.020904541
47677,-0.021057129
47678,-0.021209717
47679,-0.018463135
47680,-0.018768311
47681,-0.01373291
47682,-0.009002686
47683,-0.011291504
47684,-0.00869751
47685,-0.006561279
47686,-0.006561279
47687,-0.001525879
47688,0.001068115
47689,0.001068115
47690,0.00289917
47691,0.003356934
47692,0.006103516
47693,0.008239746
47694,0.01159668
47695,0.008392334
47696,0.008087158
47697,0.008239746
47698,0.013275146
47699,0.012969971
47700,0.015563965
47701,0.01083374
47702,0.012969971
47703,0.015716553
47704,0.012969971
47705,0.015716553
47706,0.012969971
47707,0.013122559
47708,0.020599365
47709,0.027618408
47710,0.050811768
47711,0.049591064
47712,0.054321289
47713,0.057830811
47714,0.016479492
47715,-0.01159668
47716,-0.012054443
47717,-0.003814697
47718,-0.015258789
47719,-0.026092529
47720,-0.021514893
47721,-0.016479492
47722,-0.013885498
47723,-0.011291504
47724,-0.009002686
47725,-0.006256104
47726,-0.043792725
47727,-0.071105957
47728,0.026855469
47729,0.397796631
47730,1.062774658
47731,0.661468506
47732,-0.001525879
47733,-0.395812988
47734,-0.428771973
47735,-0.283050537
47736,-0.150299072
47737,-0.097198486
47738,-0.071105957
47739,-0.05569458
47740,-0.0390625
47741,-0.028686523
47742,-0.01663208
47743,-0.009460449
47744,0.003051758
47745,0.010681152
47746,0.016021729
47747,0.023193359
47748,0.032501221
47749,0.042572021
47750,0.051727295
47751,0.063018799
47752,0.078887939
47753,0.098724365
47754,0.120544434
47755,0.139160156
47756,0.154418945
47757,0.157012939
47758,0.152130127
47759,0.128479004
47760,0.078125
47761,0.011444092
47762,-0.065765381
47763,-0.12802124
47764,-0.17074585
47765,-0.189971924
47766,-0.196990967
47767,-0.192260742
47768,-0.180358887
47769,-0.160369873
47770,-0.141143799
47771,-0.121307373
47772,-0.106811523
47773,-0.092163086
47774,-0.08102417
47775,-0.070343018
47776,-0.062561035
47777,-0.05569458
47778,-0.048217773
47779,-0.043182373
47780,-0.039215088
47781,-0.038299561
47782,-0.03616333
47783,-0.03326416
47784,-0.028686523
47785,-0.026397705
47786,-0.023345947
47787,-0.021209717
47788,-0.021209717
47789,-0.023651123
47790,-0.026092529
47791,-0.023345947
47792,-0.016326904
47793,-0.021057129
47794,-0.018157959
47795,-0.01159668
47796,-0.006256104
47797,-0.008239746
47798,-0.005950928
47799,-0.006408691
47800,-0.001373291
47801,0.000762939
47802,0.000762939
47803,0.00579834
47804,0.00579834
47805,0.008087158
47806,0.006561279
47807,0.00579834
47808,0.00793457
47809,0.01373291
47810,0.01083374
47811,0.012664795
47812,0.013122559
47813,0.013122559
47814,0.012969971
47815,0.015563965
47816,0.018005371
47817,0.018157959
47818,0.017700195
47819,0.017852783
47820,0.015563965
47821,0.013122559
47822,0.013122559
47823,0.013122559
47824,0.01739502
47825,0.02532959
47826,0.05859375
47827,0.061798096
47828,0.054321289
47829,0.057525635
47830,0.010986328
47831,-0.016021729
47832,-0.019683838
47833,-0.013275146
47834,-0.018157959
47835,-0.025939941
47836,-0.028839111
47837,-0.021209717
47838,-0.021209717
47839,-0.016174316
47840,-0.013580322
47841,-0.011444092
47842,-0.029602051
47843,-0.077056885
47844,0.003509521
47845,0.336914063
47846,1.051940918
47847,0.78414917
47848,0.003051758
47849,-0.429534912
47850,-0.428924561
47851,-0.262451172
47852,-0.143890381
47853,-0.102386475
47854,-0.079650879
47855,-0.061035156
47856,-0.048217773
47857,-0.037841797
47858,-0.025787354
47859,-0.011749268
47860,-0.004272461
47861,0.00289917
47862,0.012969971
47863,0.020141602
47864,0.029449463
47865,0.039367676
47866,0.046386719
47867,0.058135986
47868,0.078887939
47869,0.100860596
47870,0.124816895
47871,0.145111084
47872,0.159454346
47873,0.166931152
47874,0.16418457
47875,0.139465332
47876,0.093841553
47877,0.023040771
47878,-0.059051514
47879,-0.128173828
47880,-0.177764893
47881,-0.207061768
47882,-0.21697998
47883,-0.213928223
47884,-0.204467773
47885,-0.189666748
47886,-0.168457031
47887,-0.151519775
47888,-0.133361816
47889,-0.1121521
47890,-0.095214844
47891,-0.078125
47892,-0.07019043
47893,-0.061035156
47894,-0.053253174
47895,-0.045471191
47896,-0.040588379
47897,-0.037994385
47898,-0.035552979
47899,-0.033111572
47900,-0.030975342
47901,-0.027770996
47902,-0.028533936
47903,-0.025939941
47904,-0.023498535
47905,-0.021362305
47906,-0.018920898
47907,-0.016326904
47908,-0.016479492
47909,-0.016326904
47910,-0.01373291
47911,-0.01159668
47912,-0.007019043
47913,-0.003814697
47914,-0.004119873
47915,-0.004119873
47916,0.000762939
47917,-0.001678467
47918,-0.001525879
47919,0.000610352
47920,0.005645752
47921,0.010681152
47922,0.010528564
47923,0.013275146
47924,0.012969971
47925,0.012969971
47926,0.013122559
47927,0.013275146
47928,0.015563965
47929,0.020599365
47930,0.017700195
47931,0.017852783
47932,0.017852783
47933,0.012969971
47934,0.015716553
47935,0.015411377
47936,0.010528564
47937,0.008087158
47938,0.008392334
47939,0.00579834
47940,0.00793457
47941,0.008392334
47942,0.008087158
47943,0.006103516
47944,0.008087158
47945,0.01083374
47946,0.018463135
47947,0.044708252
47948,0.062408447
47949,0.049591064
47950,0.06652832
47951,0.032501221
47952,-0.003509521
47953,-0.016326904
47954,-0.011291504
47955,-0.018310547
47956,-0.025787354
47957,-0.030822754
47958,-0.028686523
47959,-0.028533936
47960,-0.018615723
47961,-0.013885498
47962,-0.011749268
47963,-0.018157959
47964,-0.077362061
47965,-0.079956055
47966,0.111083984
47967,0.72479248
47968,1.103210449
47969,0.35446167
47970,-0.293731689
47971,-0.471496582
47972,-0.354614258
47973,-0.19317627
47974,-0.123596191
47975,-0.09185791
47976,-0.072174072
47977,-0.057525635
47978,-0.042724609
47979,-0.031433105
47980,-0.021820068
47981,-0.011138916
47982,-0.001220703
47983,0.00579834
47984,0.01083374
47985,0.014801025
47986,0.025634766
47987,0.039825439
47988,0.049438477
47989,0.064239502
47990,0.084075928
47991,0.106048584
47992,0.127868652
47993,0.144958496
47994,0.157470703
47995,0.159454346
47996,0.150146484
47997,0.120544434
47998,0.061950684
47999,-0.010070801
48000,-0.083618164
48001,-0.140533447
48002,-0.179748535
48003,-0.199584961
48004,-0.204620361
48005,-0.192565918
48006,-0.178375244
48007,-0.163116455
48008,-0.148010254
48009,-0.131072998
48010,-0.11428833
48011,-0.097198486
48012,-0.082702637
48013,-0.070648193
48014,-0.062103271
48015,-0.055236816
48016,-0.048065186
48017,-0.040893555
48018,-0.038146973
48019,-0.033416748
48020,-0.033416748
48021,-0.030975342
48022,-0.026245117
48023,-0.023651123
48024,-0.019683838
48025,-0.018920898
48026,-0.019073486
48027,-0.016021729
48028,-0.014648438
48029,-0.011138916
48030,-0.009002686
48031,-0.006561279
48032,-0.006561279
48033,-0.003967285
48034,-0.001831055
48035,0.005187988
48036,0.000915527
48037,-0.001525879
48038,0.003356934
48039,0.000762939
48040,0.003356934
48041,0.005493164
48042,0.00579834
48043,0.003356934
48044,0.008239746
48045,0.008239746
48046,0.00579834
48047,0.005645752
48048,0.008087158
48049,0.010681152
48050,0.007781982
48051,0.008239746
48052,0.010986328
48053,0.008392334
48054,0.00579834
48055,0.005645752
48056,0.008544922
48057,0.012969971
48058,0.01083374
48059,0.013122559
48060,0.015563965
48061,0.012664795
48062,0.015411377
48063,0.01159668
48064,0.015411377
48065,0.015716553
48066,0.020599365
48067,0.035095215
48068,0.016326904
48069,0.005493164
48070,0.010223389
48071,-0.016174316
48072,-0.009613037
48073,-0.003509521
48074,0.000610352
48075,-0.011749268
48076,-0.006408691
48077,-0.003814697
48078,0.000762939
48079,-0.001525879
48080,0.001220703
48081,0.003051758
48082,0.00289917
48083,-0.045013428
48084,-0.075073242
48085,0.024414063
48086,0.467224121
48087,1.058349609
48088,0.572662354
48089,-0.041656494
48090,-0.406036377
48091,-0.425567627
48092,-0.269927979
48093,-0.142059326
48094,-0.092163086
48095,-0.072784424
48096,-0.060882568
48097,-0.046234131
48098,-0.029144287
48099,-0.023803711
48100,-0.013885498
48101,-0.008850098
48102,-0.000305176
48103,0.003204346
48104,0.008239746
48105,0.01083374
48106,0.023193359
48107,0.033874512
48108,0.049285889
48109,0.065307617
48110,0.081634521
48111,0.104370117
48112,0.115509033
48113,0.130157471
48114,0.132598877
48115,0.127868652
48116,0.102539063
48117,0.055541992
48118,-0.010986328
48119,-0.071411133
48120,-0.117645264
48121,-0.152282715
48122,-0.166625977
48123,-0.167999268
48124,-0.162963867
48125,-0.148925781
48126,-0.133666992
48127,-0.120391846
48128,-0.104370117
48129,-0.096893311
48130,-0.08972168
48131,-0.077819824
48132,-0.070343018
48133,-0.060272217
48134,-0.055389404
48135,-0.049285889
48136,-0.039520264
48137,-0.038146973
48138,-0.033416748
48139,-0.030822754
48140,-0.025787354
48141,-0.026092529
48142,-0.028381348
48143,-0.025787354
48144,-0.023651123
48145,-0.018768311
48146,-0.01373291
48147,-0.015106201
48148,-0.013580322
48149,-0.00869751
48150,-0.006408691
